datetime,row,e_invoice_number,sales_date,quantity_sold_mt,registration_type,entity_name,seller_gst,buyer_gst,epr_invoice_number,status,message
2026-05-27T07:42:28.087Z,637,25020811,2025-09-29,3.1,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:42:31.877Z,638,25020812,2025-09-29,6,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:42:38.004Z,640,25070540,2025-09-29,0,Unregistered,MAGO TRADING CO.,03AAICM5508J1ZI,03AITPM3950G1Z4,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:42:42.903Z,641,25020870,2025-09-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:42:46.699Z,644,25020876,2025-09-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,"Submit error: ×
Error
Sales to registered PWP is not allowed !"
2026-05-27T07:43:14.654Z,321,DN/2025-26-001,2025-05-25,-15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:43:51.046Z,446,25018431,2025-07-24,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:44:27.028Z,450,25018474,2025-07-25,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:45:03.274Z,456,25018633,2025-07-29,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:45:39.568Z,460,25018696,2025-07-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:46:15.272Z,465,25018735,2025-07-31,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:46:51.070Z,466,25018819,2025-08-02,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:47:14.921Z,321,DN/2025-26-001,2025-05-25,-15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:47:51.269Z,446,25018431,2025-07-24,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:48:27.093Z,450,25018474,2025-07-25,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:49:02.897Z,456,25018633,2025-07-29,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:49:38.714Z,460,25018696,2025-07-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:50:14.439Z,465,25018735,2025-07-31,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:50:51.250Z,466,25018819,2025-08-02,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:51:27.756Z,469,25018886,2025-08-05,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:52:04.198Z,472,25018900,2025-08-05,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:52:10.124Z,475,25018919,2025-06-08,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,Submit disabled: some required fields still missing.
2026-05-27T07:52:46.641Z,480,25018960,2025-08-07,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:53:24.152Z,484,25018981,2025-08-08,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:54:00.554Z,487,25019062,2025-08-12,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:54:36.563Z,490,25019070,2025-08-12,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:55:13.094Z,496,25019109,2025-08-13,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:55:49.478Z,501,25019177,2025-08-16,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:56:26.326Z,502,25019185,2025-08-16,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:57:03.085Z,506,25019254,2025-08-18,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:57:39.908Z,510,25019290,2025-08-19,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:58:16.077Z,515,25019348,2025-08-21,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:58:52.796Z,518,25019361,2025-08-21,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T07:59:29.783Z,523,25019401,2025-08-22,8.85,Unregistered,DALMIA TEA MARKETING P LTD,03AAICM5508J1ZI,09AABCD4494R1ZV,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:00:06.023Z,524,25019423,2025-08-23,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:00:42.596Z,529,25019529,2025-08-26,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:01:19.167Z,532,25019537,2025-08-26,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:01:55.278Z,536,25019578,2025-08-27,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:02:31.207Z,540,25019600,2025-08-28,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:03:07.873Z,542,25019602,2025-08-28,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:03:45.019Z,545,25019647,2025-08-29,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:04:21.204Z,548,25019700,2025-08-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:04:57.600Z,553,25019760,2025-08-31,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:05:33.606Z,554,25019866,2025-09-02,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:05:38.823Z,557,25019890,2025-09-03,0,Unregistered,SHAKTI PLASTIC INDUSTRIES,03AAICM5508J1ZI,07AAEPA7021R1ZN,,Failed,Submit disabled: some required fields still missing.
2026-05-27T08:06:14.928Z,560,25019893,2025-09-03,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:06:52.112Z,563,25019962,2025-09-05,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:07:28.657Z,566,25019993,2025-09-06,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:08:05.261Z,570,25019997,2025-09-06,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:08:41.955Z,574,25020054,2025-09-08,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:09:18.569Z,579,25020107,2025-09-10,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:09:54.855Z,580,25020108,2025-09-10,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:10:30.675Z,581,25020121,2025-09-10,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:11:07.071Z,589,25020155,2025-09-11,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:11:43.259Z,590,25020183,2025-09-12,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:12:19.556Z,594,25020219,2025-09-13,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:12:55.830Z,601,25020334,2025-09-17,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:13:32.070Z,610,25020400,2025-09-19,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:13:37.894Z,611,25070515,2025-09-19,0,Unregistered,KHURANA HI TECH PLASTICS,03AAICM5508J1ZI,03AALFK7750J1Z3,,Failed,Submit disabled: some required fields still missing.
2026-05-27T08:14:14.351Z,613,25020444,2025-09-20,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:14:21.368Z,617,25020505,2025-09-22,3,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,202605278961416,Filled,Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:15:00.269Z,619,25020553,2025-09-23,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:15:36.508Z,624,25020590,2025-09-24,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:16:12.869Z,630,25020638,2025-09-25,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:16:49.175Z,631,25020674,2025-09-26,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:17:25.486Z,635,25020761,2025-09-28,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:17:33.175Z,637,25020811,2025-09-29,3.1,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,202605278961440,Filled,Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:17:41.971Z,638,25020812,2025-09-29,6,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,202605278961441,Filled,Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:17:49.096Z,640,25070540,2025-09-29,0,Unregistered,MAGO TRADING CO.,03AAICM5508J1ZI,03AITPM3950G1Z4,,Failed,Submit disabled: some required fields still missing.
2026-05-27T08:18:25.362Z,641,25020870,2025-09-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:19:01.218Z,644,25020876,2025-09-30,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:19:37.551Z,647,25020897,2025-09-30,10.25,Unregistered,SHAKTI POLYMERS,03AAICM5508J1ZI,07AAGPJ3138C1Z5,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:20:14.038Z,650,25020965,2025-10-02,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:20:50.693Z,654,25021017,2025-10-04,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:21:28.783Z,657,25021068,2025-10-06,15,Unregistered,SHAKTI POLYMERS,03AAICM5508J1ZI,07AAGPJ3138C1Z5,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:22:05.203Z,662,25021174,2025-10-09,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:22:42.063Z,665,25021217,2025-10-10,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:23:18.215Z,668,25021224,2025-10-10,8.9,Unregistered,DALMIA TEA MARKETING P LTD,03AAICM5508J1ZI,09AABCD4494R1ZV,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:23:54.860Z,670,25021247,2025-10-11,16,Unregistered,SHAKTI POLYMERS,03AAICM5508J1ZI,07AAGPJ3138C1Z5,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:24:30.965Z,671,25021248,2025-10-11,10,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:25:07.266Z,672,25021249,2025-10-11,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:25:43.458Z,678,25021279,2025-10-12,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:25:50.487Z,679,25070563,2025-10-12,10,Unregistered,J.V.TECHNOLOGIES & CO.,03AAICM5508J1ZI,03FSXPS9380B1Z3,202605278961501,Filled,Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:25:59.777Z,684,25021338,2025-10-14,10,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,202605278961503,Filled,Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:26:37.491Z,685,25021339,2025-10-14,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:27:13.927Z,688,25021375,2025-10-15,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:27:50.642Z,690,25021388,2025-10-15,10,Unregistered,SHAKTI POLYMERS,03AAICM5508J1ZI,07AAGPJ3138C1Z5,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:28:26.721Z,691,25021389,2025-10-15,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:29:03.142Z,693,25021410,2025-10-16,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:29:39.761Z,694,25021417,2025-10-16,10,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:30:15.892Z,696,25021452,2025-10-17,9,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:30:52.342Z,698,25021457,2025-10-17,1,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:31:28.835Z,703,25021534,2025-10-22,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:32:05.223Z,706,25021548,2025-10-23,10,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:32:12.875Z,707,25021551,2025-10-23,15,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,202605278961537,Filled,Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:32:50.770Z,709,25021585,2025-10-24,15,Unregistered,ANAND TWINES MANUFACTURING PRIVATE LIMITED,03AAICM5508J1ZI,09AAMCA0123H1ZY,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:32:57.994Z,710,25021586,2025-10-24,10,Unregistered,RECOMMERCEX PRIVATE LIMITED,03AAICM5508J1ZI,09AANCR3594C1Z1,202605278961543,Filled,Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:33:35.758Z,711,25021588,2025-10-24,15,Unregistered,SHAKTI POLYMERS,03AAICM5508J1ZI,07AAGPJ3138C1Z5,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:34:11.699Z,714,25021629,2025-10-25,10,Unregistered,PEECO POLYTECH PRIVATE LIMITED,03AAICM5508J1ZI,06AAECP9388H2ZV,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:34:47.507Z,715,25021630,2025-10-25,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
2026-05-27T08:35:24.050Z,717,25021739,2025-10-28,10,Unregistered,SHAKTI PLAST CHEM PRIVATE LIMITED,03AAICM5508J1ZI,07ABKCS4860N1ZN,,Failed,EPR Invoice not found. Last toast: Potential generation will be updated within 24–48 hours of invoice upload due to procedural delays.
